Product ID,Customer ID,Sales Person ID,Quantity Sold,Payment Method,Quantity Returned,Order Date
23,21,8,60,Debit Card,5,8/8/2023
13,37,2,39,Cash,5,1/4/2023
56,233,1,4,Online Payment,0,7/12/2023
25,64,5,22,Debit Card,3,2/22/2023
35,502,6,8,Online Payment,0,9/15/2023
83,526,8,30,Cash,1,6/2/2023
15,577,3,35,Cash,2,4/14/2023
86,236,4,46,Online Payment,1,12/1/2023
10,398,10,55,Online Payment,3,9/10/2023
33,111,9,56,Credit Card,2,12/2/2023
20,507,3,32,Online Payment,5,11/29/2023
84,420,9,55,Cash,1,4/27/2023
55,383,4,27,Online Payment,1,7/24/2023
89,208,6,7,Credit Card,0,11/30/2023
37,153,5,15,Online Payment,4,4/19/2023
94,36,10,29,Credit Card,5,12/5/2023
52,134,9,6,Cash,0,10/4/2023
8,403,8,58,Online Payment,2,8/25/2023
91,157,7,44,Credit Card,4,2/22/2023
91,84,10,23,Online Payment,2,5/30/2023
13,108,5,4,Credit Card,0,7/19/2023
86,418,2,40,Cash,1,12/27/2023
58,91,9,13,Cash,1,10/14/2023
17,393,1,37,Online Payment,1,1/28/2023
12,352,9,5,Online Payment,0,12/27/2023
47,113,3,6,Cash,0,8/17/2023
74,38,10,10,Cash,0,1/24/2023
40,534,4,46,Credit Card,3,9/19/2023
37,322,10,33,Credit Card,5,11/17/2023
90,122,8,6,Cash,0,5/26/2023
33,382,6,19,Debit Card,5,7/3/2023
49,68,4,18,Debit Card,3,4/24/2023
6,166,1,17,Cash,1,3/27/2023
64,8,1,42,Credit Card,3,2/10/2023
82,380,4,49,Credit Card,3,6/24/2023
24,396,5,28,Online Payment,1,7/31/2023
33,107,2,36,Credit Card,2,3/7/2023
86,578,6,19,Cash,1,9/24/2023
5,314,2,16,Debit Card,5,8/22/2023
83,194,10,11,Credit Card,1,7/26/2023
45,461,4,38,Online Payment,3,2/26/2023
57,70,3,21,Credit Card,1,3/5/2023
20,448,10,3,Credit Card,0,11/9/2023
52,276,7,53,Credit Card,5,5/16/2023
2,210,2,16,Cash,1,10/11/2023
76,28,1,48,Cash,5,5/12/2023
26,384,1,53,Online Payment,5,1/10/2023
60,192,2,12,Cash,5,7/12/2023
4,207,9,34,Credit Card,4,7/6/2023
5,518,2,30,Online Payment,2,3/16/2023
85,465,4,9,Debit Card,0,10/30/2023
34,363,8,39,Cash,4,1/29/2023
6,161,7,44,Credit Card,1,9/4/2023
27,267,10,15,Debit Card,4,3/11/2023
61,465,9,6,Debit Card,0,8/15/2023
51,107,9,37,Debit Card,2,3/27/2023
2,34,6,4,Online Payment,0,12/22/2023
45,323,7,9,Online Payment,0,11/9/2023
79,463,1,18,Cash,1,6/12/2023
58,95,5,53,Debit Card,5,9/9/2023
23,478,2,30,Online Payment,5,9/29/2023
55,532,10,22,Online Payment,3,2/27/2023
7,524,2,28,Online Payment,1,11/26/2023
42,269,3,23,Online Payment,2,7/11/2023
93,31,4,32,Debit Card,2,1/12/2023
19,75,3,59,Cash,3,9/8/2023
36,87,7,15,Credit Card,5,6/5/2023
56,410,1,36,Credit Card,1,3/5/2023
11,306,5,59,Online Payment,2,3/25/2023
68,50,6,5,Cash,0,12/17/2023
70,295,5,51,Debit Card,3,8/23/2023
2,49,5,25,Credit Card,1,7/24/2023
58,197,3,38,Credit Card,2,1/29/2023
80,107,5,5,Online Payment,0,11/5/2023
6,103,5,6,Credit Card,0,6/3/2023
25,45,8,40,Online Payment,1,1/23/2023
74,132,5,50,Debit Card,3,8/4/2023
29,581,4,17,Cash,4,8/14/2023
72,454,10,20,Credit Card,2,1/10/2023
58,589,2,53,Credit Card,3,3/7/2023
32,241,5,55,Debit Card,1,7/17/2023
40,445,8,35,Credit Card,2,7/7/2023
16,583,4,16,Credit Card,5,4/29/2023
96,23,9,16,Debit Card,5,4/24/2023
23,389,8,31,Debit Card,5,8/2/2023
20,414,5,27,Online Payment,5,8/1/2023
74,369,6,27,Debit Card,3,7/6/2023
78,249,8,19,Online Payment,4,2/15/2023
18,145,3,50,Debit Card,3,9/1/2023
16,304,10,18,Online Payment,1,8/15/2023
28,73,8,15,Debit Card,2,1/7/2023
70,294,9,55,Cash,1,1/10/2023
18,248,9,40,Online Payment,2,3/18/2023
13,562,5,31,Debit Card,3,8/25/2023
77,121,4,53,Cash,3,5/15/2023
96,175,5,5,Cash,0,1/22/2023
8,68,10,28,Credit Card,1,3/11/2023
85,570,6,40,Online Payment,1,10/23/2023
57,185,8,42,Online Payment,2,7/23/2023
76,156,10,35,Online Payment,3,11/4/2023
89,401,4,50,Online Payment,5,8/11/2023
62,244,3,37,Debit Card,1,9/17/2023
83,322,2,37,Online Payment,4,12/5/2023
45,165,7,11,Credit Card,2,11/23/2023
73,252,8,38,Cash,5,6/24/2023
2,11,8,27,Cash,2,8/20/2023
62,270,1,48,Cash,3,1/29/2023
26,511,3,44,Debit Card,3,10/6/2023
84,225,1,27,Credit Card,5,7/22/2023
71,573,5,26,Debit Card,4,5/5/2023
4,83,7,25,Debit Card,5,5/5/2023
54,63,1,4,Cash,0,12/22/2023
50,334,10,52,Credit Card,2,7/14/2023
81,256,1,51,Credit Card,1,10/4/2023
54,232,5,3,Online Payment,0,9/13/2023
64,316,1,37,Credit Card,1,5/19/2023
4,359,5,40,Credit Card,1,5/13/2023
54,99,2,49,Credit Card,5,11/12/2023
12,65,2,53,Online Payment,5,9/22/2023
46,321,7,53,Online Payment,1,4/16/2023
24,411,8,36,Credit Card,5,8/22/2023
46,269,4,10,Online Payment,0,5/23/2023
17,17,3,18,Credit Card,2,6/20/2023
4,475,1,52,Online Payment,2,8/5/2023
30,248,1,6,Cash,0,3/21/2023
27,46,9,29,Debit Card,2,12/7/2023
99,165,8,57,Online Payment,2,9/19/2023
3,80,10,17,Debit Card,3,6/19/2023
91,153,1,60,Cash,1,1/13/2023
64,172,9,60,Debit Card,3,5/10/2023
91,345,9,21,Debit Card,5,5/22/2023
14,395,4,19,Debit Card,2,9/14/2023
7,340,7,4,Online Payment,0,6/11/2023
40,511,5,25,Online Payment,5,2/6/2023
21,47,3,58,Cash,4,9/11/2023
32,527,7,56,Debit Card,4,11/25/2023
18,164,6,57,Online Payment,3,9/9/2023
100,245,1,55,Debit Card,3,12/15/2023
89,389,4,31,Debit Card,5,10/30/2023
74,42,9,8,Online Payment,0,10/2/2023
61,162,9,38,Debit Card,2,11/24/2023
86,243,7,1,Cash,0,12/4/2023
87,488,9,26,Online Payment,5,10/26/2023
73,280,10,50,Debit Card,3,10/7/2023
12,114,10,10,Online Payment,0,3/18/2023
29,26,7,42,Credit Card,4,2/20/2023
23,253,6,34,Cash,1,9/7/2023
61,552,10,60,Cash,4,7/7/2023
10,108,10,29,Online Payment,1,8/1/2023
52,593,4,1,Online Payment,0,12/8/2023
71,386,2,42,Credit Card,5,10/10/2023
16,584,2,45,Debit Card,5,12/21/2023
94,32,8,53,Credit Card,2,6/24/2023
27,133,8,34,Credit Card,5,4/28/2023
64,381,2,24,Online Payment,5,10/27/2023
93,490,3,46,Online Payment,3,8/7/2023
51,480,1,7,Cash,0,5/18/2023
98,234,1,41,Debit Card,1,7/31/2023
10,469,8,21,Debit Card,3,3/9/2023
60,549,6,20,Online Payment,1,11/1/2023
7,396,4,6,Debit Card,0,1/15/2023
1,486,5,52,Online Payment,5,4/1/2023
79,283,5,5,Online Payment,0,10/2/2023
52,343,7,47,Debit Card,2,10/22/2023
87,50,8,48,Credit Card,4,11/3/2023
77,565,2,32,Cash,3,12/1/2023
52,117,9,47,Debit Card,5,4/22/2023
13,359,6,36,Cash,5,10/5/2023
6,184,2,3,Credit Card,0,11/10/2023
45,499,6,60,Online Payment,2,5/11/2023
12,142,7,42,Debit Card,5,2/1/2023
30,209,8,43,Debit Card,3,11/28/2023
31,182,8,24,Debit Card,4,6/26/2023
78,12,4,59,Online Payment,5,2/22/2023
8,570,3,39,Credit Card,5,6/16/2023
57,597,4,51,Debit Card,3,10/27/2023
12,494,1,52,Debit Card,5,7/15/2023
100,280,8,17,Cash,1,2/5/2023
37,501,5,38,Credit Card,3,3/16/2023
56,254,4,5,Online Payment,0,1/27/2023
36,287,5,22,Debit Card,5,7/18/2023
94,241,3,49,Cash,5,3/8/2023
32,267,8,37,Credit Card,1,11/14/2023
61,455,5,25,Debit Card,1,1/28/2023
28,335,2,38,Cash,4,4/15/2023
39,515,6,21,Credit Card,4,6/2/2023
58,440,9,4,Credit Card,0,10/26/2023
29,240,2,39,Cash,4,10/11/2023
17,414,2,51,Credit Card,1,3/22/2023
56,521,1,4,Debit Card,0,7/15/2023
57,161,2,50,Cash,4,7/23/2023
83,167,6,40,Debit Card,4,2/2/2023
22,402,9,31,Online Payment,3,5/8/2023
65,202,10,39,Online Payment,3,11/3/2023
77,115,9,42,Credit Card,5,2/18/2023
55,268,3,22,Debit Card,3,9/18/2023
65,270,7,56,Credit Card,2,1/4/2023
45,106,4,60,Credit Card,2,8/15/2023
72,580,6,26,Online Payment,1,10/28/2023
37,499,4,44,Cash,4,3/5/2023
93,184,4,58,Credit Card,2,3/1/2023
21,520,10,31,Online Payment,3,1/7/2023
52,34,10,31,Online Payment,4,2/19/2023
53,162,3,58,Cash,3,11/23/2023
67,275,6,47,Online Payment,2,3/1/2023
14,31,9,53,Credit Card,5,3/14/2023
3,563,3,54,Online Payment,3,4/24/2023
51,599,6,33,Debit Card,5,3/14/2023
1,398,5,11,Online Payment,4,3/26/2023
51,337,1,7,Debit Card,0,8/11/2023
75,334,1,53,Debit Card,1,12/7/2023
29,505,8,19,Debit Card,5,8/25/2023
10,150,7,48,Credit Card,4,10/20/2023
27,124,3,54,Online Payment,4,1/16/2023
33,596,3,24,Credit Card,4,8/21/2023
1,430,7,36,Debit Card,2,3/11/2023
42,95,3,9,Online Payment,0,5/7/2023
92,510,4,48,Debit Card,4,12/20/2023
18,148,2,22,Online Payment,2,5/7/2023
4,103,4,18,Debit Card,5,6/10/2023
63,365,6,18,Cash,4,7/18/2023
30,529,6,32,Cash,2,12/5/2023
8,449,6,6,Cash,0,8/18/2023
69,448,8,27,Online Payment,2,9/26/2023
22,256,10,15,Credit Card,5,10/10/2023
72,481,5,42,Debit Card,3,10/25/2023
20,47,10,39,Debit Card,5,7/20/2023
25,4,2,23,Cash,5,3/10/2023
57,324,10,58,Cash,4,10/21/2023
20,434,7,38,Credit Card,4,9/7/2023
34,498,2,60,Cash,2,10/5/2023
34,2,7,14,Online Payment,4,8/9/2023
78,546,1,40,Credit Card,4,5/4/2023
23,142,9,9,Credit Card,0,7/20/2023
17,476,3,40,Credit Card,4,11/20/2023
44,462,3,49,Online Payment,4,4/24/2023
20,219,3,48,Debit Card,3,12/15/2023
8,335,8,56,Online Payment,5,2/26/2023
8,160,3,47,Cash,1,6/1/2023
46,570,2,6,Online Payment,0,9/18/2023
63,533,2,40,Debit Card,1,6/27/2023
16,186,5,53,Debit Card,2,12/7/2023
43,146,4,44,Debit Card,3,2/15/2023
64,18,8,18,Debit Card,3,3/10/2023
12,246,10,59,Credit Card,4,4/11/2023
83,207,6,11,Debit Card,3,10/26/2023
46,130,3,8,Debit Card,0,10/22/2023
64,339,5,49,Cash,4,3/3/2023
43,428,1,14,Credit Card,5,10/16/2023
96,122,6,29,Online Payment,4,11/24/2023
30,401,10,23,Online Payment,5,9/5/2023
12,205,9,24,Credit Card,3,5/23/2023
4,561,9,34,Online Payment,4,12/28/2023
19,189,2,9,Cash,0,6/20/2023
67,599,4,51,Credit Card,5,4/29/2023
33,507,4,22,Credit Card,3,4/4/2023
36,51,10,39,Cash,3,1/18/2023
1,37,3,32,Credit Card,3,6/24/2023
98,133,2,53,Credit Card,5,6/1/2023
29,71,6,12,Credit Card,3,10/12/2023
93,53,9,60,Cash,4,11/14/2023
41,551,8,60,Debit Card,3,9/2/2023
71,501,7,4,Credit Card,0,1/4/2023
31,526,5,57,Cash,4,4/30/2023
64,504,5,24,Cash,4,3/15/2023
76,546,5,10,Credit Card,0,7/16/2023
50,276,1,53,Online Payment,3,9/9/2023
91,129,3,51,Debit Card,3,2/4/2023
7,206,7,47,Credit Card,2,8/19/2023
95,380,3,25,Debit Card,2,4/5/2023
85,500,4,17,Credit Card,5,5/17/2023
32,325,9,15,Online Payment,2,4/1/2023
1,243,10,14,Debit Card,1,12/11/2023
7,492,7,22,Online Payment,4,3/12/2023
7,574,9,29,Cash,5,4/13/2023
12,266,7,48,Cash,5,2/5/2023
100,425,1,59,Credit Card,2,5/11/2023
29,533,6,33,Credit Card,4,3/8/2023
56,4,2,16,Debit Card,3,12/16/2023
50,372,2,56,Cash,4,11/17/2023
29,173,3,6,Debit Card,0,12/27/2023
53,125,10,55,Online Payment,3,8/15/2023
63,274,4,23,Credit Card,2,9/8/2023
2,223,10,40,Online Payment,4,12/24/2023
18,591,3,20,Credit Card,2,8/19/2023
99,135,9,32,Online Payment,3,2/2/2023
26,188,9,51,Debit Card,5,2/7/2023
15,593,1,21,Online Payment,3,1/29/2023
68,34,2,28,Credit Card,4,10/4/2023
6,322,5,55,Online Payment,2,9/9/2023
3,434,10,38,Credit Card,2,11/6/2023
9,185,10,29,Cash,2,8/6/2023
74,335,8,60,Online Payment,1,1/28/2023
40,389,4,53,Cash,3,8/12/2023
16,80,3,46,Debit Card,1,3/25/2023
82,587,5,47,Debit Card,3,6/4/2023
47,585,1,57,Debit Card,1,4/7/2023
47,467,1,36,Credit Card,3,8/1/2023
3,427,8,55,Debit Card,3,5/21/2023
91,204,6,19,Online Payment,3,9/17/2023
16,274,3,1,Online Payment,0,2/11/2023
50,444,2,48,Debit Card,5,2/1/2023
82,421,8,28,Online Payment,5,8/28/2023
4,213,1,7,Debit Card,0,11/8/2023
72,358,8,59,Debit Card,2,7/20/2023
20,511,8,4,Cash,0,10/10/2023
61,399,2,38,Online Payment,4,5/9/2023
98,335,2,12,Credit Card,5,7/30/2023
8,240,6,37,Cash,3,5/8/2023
81,296,10,33,Cash,3,8/20/2023
25,436,10,7,Cash,0,6/14/2023
50,526,8,9,Debit Card,0,8/19/2023
62,262,9,27,Online Payment,1,5/31/2023
48,407,8,14,Credit Card,1,3/31/2023
58,44,6,34,Debit Card,2,7/1/2023
97,430,6,40,Credit Card,3,1/18/2023
28,47,8,40,Debit Card,4,1/28/2023
51,374,6,32,Cash,2,11/26/2023
38,214,1,46,Online Payment,4,10/15/2023
72,108,5,55,Cash,3,12/5/2023
30,268,5,5,Online Payment,0,1/31/2023
13,573,9,11,Credit Card,4,1/12/2023
10,558,6,46,Cash,3,6/20/2023
17,331,9,24,Credit Card,3,11/25/2023
80,214,8,4,Online Payment,0,8/21/2023
21,438,6,30,Debit Card,2,9/14/2023
67,50,8,25,Cash,4,5/14/2023
47,363,3,60,Debit Card,1,9/23/2023
75,505,1,15,Credit Card,1,11/11/2023
18,222,8,53,Cash,3,11/6/2023
81,507,7,60,Credit Card,4,2/16/2023
5,471,1,4,Online Payment,0,9/16/2023
75,399,3,57,Online Payment,2,4/21/2023
18,577,5,41,Credit Card,3,2/14/2023
8,584,5,53,Online Payment,2,9/20/2023
39,294,2,51,Debit Card,2,11/5/2023
46,569,4,19,Credit Card,1,1/30/2023
2,404,1,56,Online Payment,1,2/26/2023
24,74,9,28,Credit Card,2,9/15/2023
65,63,2,43,Cash,1,3/15/2023
30,289,3,25,Credit Card,3,3/28/2023
77,309,6,31,Credit Card,4,7/26/2023
34,571,4,60,Online Payment,2,1/16/2023
89,311,10,11,Online Payment,2,9/9/2023
82,111,1,19,Online Payment,1,10/29/2023
8,157,9,34,Credit Card,5,7/9/2023
5,307,3,8,Cash,0,10/24/2023
70,582,6,30,Credit Card,2,2/15/2023
89,330,8,21,Online Payment,1,11/11/2023
49,399,4,11,Credit Card,2,3/19/2023
80,476,10,55,Online Payment,5,3/19/2023
34,126,2,36,Online Payment,1,6/26/2023
90,594,5,29,Debit Card,2,4/6/2023
74,325,7,51,Cash,2,8/12/2023
39,135,7,16,Debit Card,1,2/26/2023
32,360,6,22,Online Payment,3,12/5/2023
54,175,10,45,Credit Card,5,10/16/2023
27,382,8,45,Debit Card,4,3/26/2023
23,196,1,10,Cash,0,10/1/2023
6,406,6,13,Online Payment,2,4/6/2023
52,22,7,59,Credit Card,3,3/17/2023
15,320,4,29,Credit Card,4,9/21/2023
38,231,7,11,Online Payment,4,11/7/2023
28,81,10,48,Cash,5,3/8/2023
30,458,6,31,Online Payment,5,3/23/2023
90,469,4,17,Online Payment,2,1/31/2023
16,483,9,33,Debit Card,3,4/2/2023
49,352,9,42,Online Payment,3,3/3/2023
100,445,10,58,Credit Card,1,7/1/2023
32,368,5,3,Debit Card,0,2/14/2023
27,176,7,47,Debit Card,4,9/18/2023
45,519,8,11,Credit Card,2,10/13/2023
3,469,1,50,Cash,1,7/27/2023
23,75,8,17,Credit Card,3,11/4/2023
7,436,2,8,Credit Card,0,4/30/2023
75,45,8,51,Cash,4,6/28/2023
20,103,7,52,Debit Card,1,5/19/2023
4,510,4,46,Online Payment,5,12/3/2023
9,194,3,15,Cash,5,2/27/2023
58,72,6,2,Credit Card,0,11/4/2023
91,335,5,24,Online Payment,4,3/12/2023
83,124,1,34,Debit Card,1,3/7/2023
40,8,7,38,Credit Card,3,4/8/2023
88,72,1,52,Credit Card,4,4/11/2023
79,189,4,43,Credit Card,4,9/9/2023
30,409,8,7,Online Payment,0,8/30/2023
57,131,10,1,Cash,0,4/26/2023
74,60,4,59,Cash,5,7/31/2023
26,394,8,21,Credit Card,4,4/29/2023
37,161,6,20,Debit Card,2,12/2/2023
44,471,7,2,Online Payment,0,3/30/2023
37,152,6,46,Online Payment,4,2/27/2023
57,219,6,12,Debit Card,1,3/11/2023
100,185,6,41,Online Payment,5,1/7/2023
51,438,1,41,Credit Card,3,1/23/2023
82,254,4,52,Online Payment,3,6/25/2023
61,550,5,23,Credit Card,3,3/8/2023
18,522,6,24,Credit Card,3,7/11/2023
19,562,10,42,Credit Card,3,9/13/2023
67,419,4,51,Cash,4,9/11/2023
27,286,6,7,Online Payment,0,9/8/2023
30,506,10,41,Online Payment,4,2/19/2023
56,153,6,58,Cash,4,2/18/2023
79,408,6,15,Credit Card,3,5/9/2023
100,132,1,40,Cash,3,5/24/2023
3,493,3,36,Cash,2,6/19/2023
51,145,4,39,Cash,1,3/15/2023
26,186,3,52,Credit Card,5,2/2/2023
93,482,1,53,Cash,4,4/14/2023
47,449,4,18,Cash,1,3/16/2023
94,369,10,25,Credit Card,5,3/3/2023
17,172,6,59,Credit Card,5,8/4/2023
6,463,10,10,Cash,0,11/1/2023
92,104,8,51,Online Payment,2,7/11/2023
75,227,2,26,Credit Card,1,1/28/2023
40,3,1,3,Credit Card,0,6/30/2023
61,552,3,13,Debit Card,4,8/11/2023
18,515,4,57,Online Payment,1,7/1/2023
75,344,6,14,Debit Card,1,9/22/2023
5,529,7,29,Credit Card,2,4/25/2023
42,155,1,57,Cash,1,1/13/2023
63,71,4,47,Debit Card,4,6/3/2023
62,222,4,21,Debit Card,3,5/19/2023
73,175,9,42,Cash,5,1/11/2023
59,487,4,34,Online Payment,2,4/19/2023
3,577,3,47,Credit Card,4,12/27/2023
22,345,3,5,Online Payment,0,3/28/2023
59,181,2,22,Online Payment,4,3/20/2023
1,590,7,38,Debit Card,5,10/11/2023
78,452,1,48,Debit Card,2,9/20/2023
98,505,4,26,Credit Card,4,2/2/2023
57,323,10,17,Cash,1,12/21/2023
76,190,8,4,Debit Card,0,4/3/2023
70,471,7,26,Debit Card,1,3/2/2023
14,158,4,9,Cash,0,5/30/2023
96,86,6,12,Online Payment,4,11/6/2023
5,233,1,45,Cash,3,12/4/2023
77,568,2,54,Online Payment,2,9/10/2023
10,429,2,43,Online Payment,2,6/24/2023
23,460,8,47,Online Payment,5,2/17/2023
77,590,4,6,Credit Card,0,1/30/2023
35,4,8,45,Debit Card,2,8/21/2023
48,394,9,47,Debit Card,1,11/4/2023
46,267,10,28,Credit Card,4,12/30/2023
64,76,7,36,Credit Card,2,11/24/2023
81,234,2,9,Cash,0,5/28/2023
56,527,5,35,Online Payment,2,4/29/2023
44,567,4,9,Online Payment,0,8/18/2023
65,10,1,35,Online Payment,2,8/2/2023
34,126,1,58,Debit Card,3,4/12/2023
76,335,10,24,Cash,5,9/4/2023
1,395,8,46,Cash,2,11/7/2023
80,444,7,20,Online Payment,4,11/23/2023
59,544,3,54,Online Payment,2,8/18/2023
13,173,10,40,Online Payment,4,10/11/2023
24,487,7,58,Credit Card,1,9/8/2023
74,339,2,2,Credit Card,0,8/26/2023
23,102,2,14,Online Payment,4,7/30/2023
51,420,2,60,Debit Card,3,7/11/2023
88,567,5,43,Online Payment,1,6/18/2023
67,28,3,56,Debit Card,3,10/11/2023
3,487,2,3,Online Payment,0,7/11/2023
70,374,5,3,Online Payment,0,10/12/2023
17,212,3,44,Online Payment,2,8/12/2023
21,87,8,3,Credit Card,0,10/20/2023
33,439,2,4,Online Payment,0,10/21/2023
91,11,7,17,Debit Card,4,9/11/2023
36,476,3,35,Cash,4,12/13/2023
44,235,10,49,Credit Card,1,3/9/2023
50,228,10,53,Online Payment,3,10/3/2023
66,272,4,27,Cash,1,3/30/2023
96,333,1,6,Debit Card,0,7/4/2023
14,343,4,28,Credit Card,5,12/15/2023
66,373,10,36,Online Payment,2,1/22/2023
88,326,4,49,Debit Card,5,2/7/2023
39,300,2,1,Online Payment,0,9/27/2023
43,460,4,42,Cash,4,11/2/2023
8,556,3,24,Online Payment,4,8/22/2023
46,158,9,52,Credit Card,5,5/4/2023
50,275,7,55,Credit Card,1,10/9/2023
17,360,1,49,Cash,3,3/7/2023
47,361,3,38,Online Payment,1,2/17/2023
82,202,8,54,Credit Card,1,12/1/2023
49,138,9,5,Credit Card,0,6/17/2023
84,479,6,30,Online Payment,2,1/28/2023
57,271,8,28,Cash,5,11/20/2023
1,204,6,40,Debit Card,2,7/5/2023
90,56,6,42,Cash,4,3/2/2023
31,454,3,51,Credit Card,1,11/21/2023
35,68,2,39,Cash,5,6/4/2023
47,584,10,9,Online Payment,0,3/10/2023
29,587,1,50,Cash,4,11/29/2023
44,176,10,37,Cash,5,9/5/2023
49,126,4,17,Online Payment,5,1/21/2023
8,138,2,29,Debit Card,4,10/8/2023
56,399,2,24,Cash,3,7/24/2023
23,594,7,40,Credit Card,3,4/1/2023
44,541,6,4,Credit Card,0,7/14/2023
27,575,8,37,Cash,3,3/12/2023
68,406,6,10,Debit Card,0,1/31/2023
59,588,1,16,Debit Card,3,8/30/2023
60,128,2,10,Credit Card,0,6/9/2023
82,575,4,12,Debit Card,3,9/25/2023
72,567,8,13,Cash,1,10/17/2023
55,287,4,35,Debit Card,2,9/15/2023
58,126,8,18,Cash,4,3/10/2023
85,497,9,33,Debit Card,3,3/7/2023
11,551,8,24,Debit Card,5,5/9/2023
84,488,6,40,Online Payment,1,4/17/2023
46,304,4,27,Debit Card,5,5/18/2023
74,574,4,11,Online Payment,3,6/18/2023
33,431,1,12,Cash,5,4/1/2023
49,485,4,49,Cash,3,4/22/2023
41,549,5,42,Credit Card,2,3/9/2023
49,399,10,3,Cash,0,10/26/2023
98,83,9,23,Online Payment,2,12/20/2023
32,116,4,32,Cash,2,7/25/2023
61,346,6,10,Credit Card,0,11/17/2023
29,75,6,3,Cash,0,8/7/2023
1,593,3,36,Debit Card,3,8/24/2023
35,468,6,48,Debit Card,5,6/13/2023
33,322,10,57,Debit Card,5,2/6/2023
66,130,2,7,Credit Card,0,9/29/2023
73,292,2,1,Cash,0,4/6/2023
88,102,8,20,Credit Card,1,3/10/2023
91,529,4,29,Cash,2,3/20/2023
32,271,6,24,Online Payment,2,11/23/2023
71,395,7,30,Credit Card,3,7/24/2023
48,467,2,28,Cash,2,5/3/2023
44,526,8,57,Cash,1,4/24/2023
54,294,7,14,Online Payment,3,1/8/2023
12,254,3,33,Credit Card,4,9/19/2023
13,77,6,33,Online Payment,3,8/25/2023
12,517,9,41,Online Payment,5,6/9/2023
84,509,9,6,Online Payment,0,11/8/2023
59,69,2,44,Debit Card,2,3/22/2023
74,387,10,41,Cash,5,4/22/2023
29,3,10,57,Credit Card,5,5/7/2023
31,379,7,51,Debit Card,4,10/18/2023
42,450,1,50,Credit Card,5,8/20/2023
78,517,2,21,Cash,2,7/2/2023
1,291,2,34,Online Payment,4,3/14/2023
36,238,1,17,Cash,5,8/28/2023
44,426,3,35,Credit Card,2,4/7/2023
37,594,1,4,Credit Card,0,7/17/2023
47,431,8,53,Debit Card,1,1/8/2023
55,35,3,42,Debit Card,4,2/1/2023
72,522,1,27,Debit Card,4,9/3/2023
61,379,8,50,Debit Card,5,12/16/2023
9,69,6,38,Credit Card,3,8/5/2023
19,204,1,17,Credit Card,3,8/26/2023
72,41,5,57,Cash,4,7/29/2023
50,497,2,47,Debit Card,3,10/4/2023
41,147,6,54,Debit Card,2,6/16/2023
34,41,8,27,Credit Card,5,1/23/2023
51,500,5,37,Debit Card,2,4/17/2023
26,594,8,8,Online Payment,0,9/25/2023
88,302,9,35,Cash,2,10/7/2023
17,361,4,37,Debit Card,1,5/8/2023
48,189,10,29,Debit Card,2,1/14/2023
38,51,1,58,Credit Card,1,1/8/2023
15,524,4,28,Online Payment,3,12/28/2023
100,245,8,27,Debit Card,2,11/5/2023
14,140,1,29,Online Payment,2,11/20/2023
84,266,3,40,Cash,1,7/5/2023
56,330,2,13,Debit Card,5,9/28/2023
69,127,4,55,Cash,3,9/24/2023
90,45,9,36,Cash,2,6/2/2023
54,185,10,20,Credit Card,3,9/8/2023
60,276,2,40,Debit Card,5,10/7/2023
62,240,7,54,Credit Card,4,6/5/2023
28,311,8,26,Debit Card,5,3/27/2023
91,98,4,8,Credit Card,0,6/8/2023
58,40,2,15,Credit Card,1,10/4/2023
100,523,6,59,Online Payment,1,8/26/2023
42,177,5,35,Online Payment,1,5/25/2023
61,421,7,26,Cash,4,2/25/2023
21,487,9,27,Credit Card,1,6/11/2023
51,111,8,9,Cash,0,10/23/2023
74,281,8,38,Credit Card,5,4/28/2023
68,209,6,25,Cash,2,5/23/2023
92,76,7,60,Credit Card,3,5/23/2023
23,476,9,13,Credit Card,3,1/28/2023
88,574,1,21,Credit Card,3,5/26/2023
61,203,9,36,Cash,1,3/4/2023
24,229,6,18,Cash,2,10/12/2023
19,42,2,43,Cash,4,11/14/2023
37,118,6,37,Credit Card,4,1/29/2023
8,145,5,52,Debit Card,5,9/9/2023
50,480,6,59,Credit Card,4,11/26/2023
58,266,3,7,Online Payment,0,5/22/2023
70,3,8,40,Online Payment,5,8/23/2023
66,285,3,43,Cash,1,7/23/2023
37,13,8,57,Debit Card,5,3/31/2023
19,598,7,31,Debit Card,2,9/23/2023
57,206,8,45,Debit Card,3,5/28/2023
29,504,7,53,Credit Card,3,1/18/2023
90,436,7,48,Cash,5,2/11/2023
59,64,8,47,Debit Card,3,12/18/2023
61,414,1,22,Online Payment,2,10/4/2023
100,363,2,16,Debit Card,4,3/26/2023
17,116,2,49,Credit Card,3,11/8/2023
49,141,6,37,Credit Card,5,2/26/2023
67,157,1,55,Credit Card,3,5/27/2023
19,153,2,2,Debit Card,0,3/5/2023
8,135,5,42,Cash,1,3/24/2023
85,107,2,36,Debit Card,3,2/12/2023
70,477,4,53,Credit Card,1,7/10/2023
12,216,2,27,Online Payment,4,9/30/2023
57,435,1,4,Online Payment,0,10/11/2023
67,57,8,6,Debit Card,0,4/3/2023
37,431,7,8,Online Payment,0,3/15/2023
70,163,2,19,Credit Card,4,6/1/2023
92,554,3,30,Credit Card,2,3/12/2023
36,201,9,8,Online Payment,0,1/3/2023
75,70,7,15,Debit Card,4,5/27/2023
72,46,4,18,Cash,2,7/15/2023
65,274,2,13,Online Payment,4,1/22/2023
